layer,expert,prefill_count,decode_count,prefill_mean_weight,decode_mean_weight
18,117,214,5452,0.070381,0.092833
18,118,1930,9146,0.086055,0.114822
18,119,4470,7248,0.073957,0.117621
18,120,1651,8768,0.079303,0.089526
18,121,4474,12431,0.113157,0.092223
18,122,249,18950,0.071930,0.087245
18,123,47,349,0.086535,0.085765
18,124,50,9004,0.061550,0.081528
18,125,216,1184,0.112987,0.100515
18,126,86,300,0.067876,0.078906
18,127,80,117,0.074771,0.066043
18,128,0,9,0.000000,0.052870
18,129,6,28924,0.067871,0.104925
18,130,1321,817,0.015170,0.086504
18,131,746,5461,0.084371,0.080337
18,132,12,374,0.048828,0.060752
18,133,2565,3855,0.147322,0.132823
18,134,32,5085,0.074764,0.088581
18,135,3410,8726,0.098393,0.108664
18,136,240,1550,0.085055,0.088430
18,137,1300,2049,0.084043,0.083675
18,138,204,3034,0.053518,0.070850
18,139,11567,21316,0.150765,0.107136
18,140,336,758,0.076550,0.074159
18,141,5689,4066,0.117633,0.093465
18,142,528,11702,0.067063,0.082741
18,143,735,1633,0.077074,0.065342
18,144,18020,32937,0.122883,0.094051
18,145,5532,12450,0.081646,0.103360
18,146,60,733,0.074479,0.103136
18,147,1227,288,0.078981,0.072746
18,148,575,35934,0.080529,0.095297
18,149,524,1871,0.073318,0.071049
18,150,1336,3359,0.082685,0.082812
18,151,16,721,0.050232,0.083928
18,152,738,28721,0.059225,0.111228
18,153,6320,8346,0.095211,0.095873
18,154,987,7506,0.097518,0.099045
18,155,450,8892,0.065608,0.098425
18,156,660,9361,0.080370,0.157042
18,157,321,2409,0.080414,0.117679
18,158,1761,4315,0.098671,0.073647
18,159,615,4640,0.079655,0.086169
18,160,1001,961,0.065308,0.067246
18,161,241,7051,0.079629,0.086350
18,162,300,8398,0.084960,0.088409
18,163,520,24068,0.075972,0.089960
18,164,13,48,0.058894,0.072540
18,165,5003,29553,0.077397,0.091269
18,166,2233,8685,0.095754,0.110906
18,167,2684,17966,0.080330,0.083589
18,168,1423,5166,0.089725,0.111449
18,169,97,6947,0.078111,0.088635
18,170,125,48,0.076760,0.084511
18,171,459,346,0.105985,0.046104
18,172,383,12643,0.083341,0.099238
18,173,1632,7554,0.061712,0.088659
18,174,272,3908,0.091621,0.079277
18,175,821,3344,0.088443,0.079206
18,176,0,16,0.000000,0.054031
18,177,10,226,0.054187,0.059497
18,178,1347,8086,0.084902,0.086491
18,179,746,2909,0.080450,0.085938
18,180,1400,2364,0.203296,0.079991
18,181,3410,22061,0.058365,0.138810
18,182,3251,684,0.049667,0.071257
18,183,172,2300,0.064157,0.071297
18,184,205,8122,0.136207,0.083654
18,185,193,6113,0.073072,0.089818
18,186,831,1781,0.080999,0.090417
18,187,5802,10396,0.115261,0.106702
18,188,0,0,0.000000,0.000000
18,189,851,14479,0.075452,0.084156
18,190,116,8693,0.063478,0.079383
18,191,1532,6677,0.025274,0.084300
18,192,35,3661,0.075077,0.086195
18,193,87,8179,0.089678,0.090129
18,194,239,14668,0.071732,0.116798
18,195,961,10496,0.080921,0.119391
18,196,351,1892,0.092813,0.100534
18,197,3482,5940,0.099411,0.109588
18,198,543,3695,0.069107,0.093000
18,199,254,8480,0.071676,0.083420
18,200,5527,2527,0.087096,0.087617
18,201,2296,6314,0.079037,0.086633
18,202,6962,17452,0.081686,0.089931
18,203,1792,5243,0.067364,0.121021
18,204,1250,11932,0.066830,0.099285
18,205,1,401,0.034424,0.062718
18,206,45,94,0.072673,0.071557
18,207,127,3806,0.070711,0.092537
18,208,87,6969,0.064875,0.094221
18,209,428,12446,0.088722,0.090157
18,210,12392,9834,0.150786,0.073911
18,211,2213,6799,0.097286,0.085471
18,212,2125,14489,0.090994,0.095093
18,213,7542,6055,0.073055,0.078428
18,214,228,4267,0.100971,0.084476
18,215,336,537,0.064253,0.064498
18,216,333,22834,0.081309,0.091501
18,217,327,8327,0.075107,0.089393
18,218,3650,1129,0.096031,0.064780
18,219,1663,5680,0.155361,0.083388
18,220,3870,2614,0.078443,0.081688
18,221,367,11441,0.085776,0.072358
18,222,3069,22508,0.077639,0.110288
18,223,14,283,0.049822,0.062625
18,224,1823,11756,0.089898,0.104666
18,225,6298,18657,0.088179,0.083230
18,226,14,21795,0.066302,0.086608
18,227,3153,5284,0.068102,0.087262
18,228,558,437,0.080925,0.074058
18,229,2681,5396,0.093349,0.096046
18,230,31,1716,0.064020,0.084366
18,231,316,8619,0.066716,0.095872
18,232,278,379,0.095593,0.082855
18,233,2044,2220,0.110792,0.097425
18,234,156,6402,0.078018,0.085801
18,235,309,4663,0.054407,0.071851
18,236,4436,13669,0.068318,0.089648
18,237,2285,4625,0.155548,0.080728
18,238,6756,24058,0.071824,0.084754
18,239,266,3698,0.079107,0.107693
18,240,846,2404,0.090997,0.094608
18,241,171,5208,0.077025,0.095810
18,242,153,4854,0.092675,0.088617
18,243,673,8045,0.114883,0.089970
18,244,1821,9075,0.070464,0.080580
18,245,1713,13202,0.076798,0.094209
18,246,1371,653,0.089238,0.078924
18,247,4129,9912,0.140921,0.114727
18,248,23417,45638,0.144241,0.117664
18,249,10890,51267,0.123084,0.099895
18,250,86,11067,0.062760,0.105572
18,251,26,51,0.071364,0.063644
18,252,611,3398,0.130052,0.123457
18,253,1674,3220,0.095350,0.076572
18,254,1003,4379,0.079375,0.096752
18,255,276,1320,0.087980,0.089499
18,256,3055,13105,0.086665,0.106062
18,257,74,16,0.073270,0.068787
18,258,109,19,0.076655,0.078318
18,259,4471,17206,0.056902,0.116753
18,260,726,1544,0.092886,0.098694
18,261,3898,2325,0.078329,0.068133
18,262,105,8647,0.077134,0.088032
18,263,1180,4376,0.065946,0.102586
18,264,0,0,0.000000,0.000000
18,265,557,52,0.057299,0.067603
18,266,110,6194,0.077481,0.088525
18,267,434,2320,0.067183,0.076464
18,268,2663,9,0.171089,0.062554
18,269,1175,4174,0.073691,0.091854
18,270,1445,4395,0.106725,0.094637
18,271,3610,10322,0.094782,0.094104
18,272,1188,282,0.095186,0.090769
18,273,2662,5304,0.113033,0.116630
18,274,496,7864,0.116397,0.110736
18,275,2621,10380,0.068722,0.102990
18,276,325,27849,0.068039,0.093491
18,277,175,1708,0.072321,0.074782
18,278,219,1644,0.073368,0.085239
18,279,1545,690,0.085392,0.082921
18,280,1830,2356,0.096026,0.105889
18,281,5132,6394,0.086624,0.096048
18,282,6508,12194,0.158687,0.100284
18,283,1020,2696,0.090015,0.089744
18,284,10,246,0.045264,0.066936
18,285,2602,10898,0.128520,0.121456
18,286,320,23820,0.094888,0.098208
18,287,1492,4624,0.086993,0.091793
18,288,193,11033,0.079164,0.085556
18,289,775,10941,0.068853,0.116979
18,290,2733,10989,0.105226,0.089770
18,291,1250,4148,0.077303,0.100448
18,292,18,82,0.055155,0.065829
18,293,165,5593,0.066508,0.107288
18,294,4149,3272,0.101814,0.099283
18,295,70,141,0.075854,0.066055
18,296,2940,3622,0.098058,0.085186
18,297,263,11803,0.067245,0.088541
18,298,965,1907,0.069592,0.076173
18,299,14,4607,0.057757,0.117081
18,300,3254,11867,0.132876,0.152025
18,301,10699,28389,0.098023,0.108571
18,302,168,15496,0.087642,0.094620
18,303,6840,4538,0.099813,0.099822
18,304,1237,29520,0.069651,0.094033
18,305,1859,2915,0.100324,0.106530
18,306,8502,12789,0.098864,0.106509
18,307,438,24552,0.066918,0.092391
18,308,1532,3986,0.097615,0.104134
18,309,1092,4582,0.086322,0.093334
18,310,6,710,0.056681,0.061565
18,311,1,1,0.046387,0.036865
18,312,563,9425,0.097486,0.084694
18,313,841,1442,0.074760,0.109371
18,314,1814,5127,0.090721,0.113550
18,315,666,770,0.076215,0.080090
18,316,147,1907,0.074288,0.083795
18,317,29,3262,0.081678,0.103581
18,318,263,7967,0.093964,0.080319
18,319,0,0,0.000000,0.000000
18,320,2366,3686,0.096438,0.086029
18,321,2138,12766,0.128124,0.093160
18,322,3052,4670,0.086386,0.095335
18,323,126,1125,0.086996,0.079925
18,324,4738,20954,0.082668,0.095458
18,325,180,870,0.064423,0.090065
18,326,278,7266,0.102486,0.099010
18,327,24661,61198,0.136572,0.138489
18,328,18,1868,0.071642,0.078924
18,329,46,13361,0.102709,0.119058
18,330,29,3045,0.070279,0.083953
18,331,815,4873,0.104303,0.097108
18,332,32,4494,0.081184,0.086666
18,333,219,5246,0.089691,0.091446
18,334,730,1689,0.078144,0.084961
18,335,2,1417,0.052002,0.113553
18,336,2932,11499,0.123952,0.102221
18,337,577,2478,0.086839,0.080329
18,338,3741,9536,0.058519,0.080548
18,339,151,2647,0.131731,0.083380
18,340,3022,2981,0.101022,0.089547
18,341,6571,8686,0.148436,0.145895
18,342,33,1541,0.059500,0.071806
18,343,1160,2226,0.081284,0.082333
18,344,827,6434,0.079515,0.088606
18,345,818,9016,0.086029,0.083084
18,346,19,4324,0.064684,0.079066
18,347,2000,3304,0.093944,0.088328
18,348,15,7306,0.069153,0.099218
18,349,48,2308,0.066437,0.079295
18,350,1762,6931,0.093071,0.097625
18,351,418,6524,0.079892,0.088404
18,352,8737,1688,0.088791,0.078470
18,353,0,15,0.000000,0.053581
18,354,2257,7749,0.088424,0.084608
18,355,29,13,0.063296,0.077073
18,356,8431,10778,0.106239,0.118530
18,357,940,9182,0.093177,0.158766
18,358,3154,6848,0.087229,0.094169
18,359,2162,5885,0.108000,0.106671
18,360,1097,246,0.079896,0.079639
18,361,11274,6371,0.098369,0.092443
18,362,0,0,0.000000,0.000000
18,363,0,3,0.000000,0.044352
18,364,1502,4670,0.091875,0.085432
18,365,6904,3370,0.100767,0.099546
18,366,92,1065,0.076225,0.063261
18,367,63,2600,0.076064,0.084628
18,368,27025,54547,0.119498,0.120997
18,369,362,1692,0.077660,0.091801
18,370,752,3546,0.087589,0.086323
18,371,9,41,0.064236,0.081436
18,372,114,913,0.069817,0.076397
18,373,3626,4497,0.080472,0.086628
18,374,1136,9652,0.060126,0.072525
18,375,1549,5515,0.079468,0.086558
18,376,1206,14438,0.082649,0.091218
18,377,1206,6059,0.063594,0.091851
18,378,25062,64514,0.105476,0.109383
18,379,247,6206,0.076956,0.086590
18,380,60,19097,0.088127,0.093141
18,381,0,0,0.000000,0.000000
18,382,1401,6752,0.115232,0.108592
18,383,5784,8991,0.099500,0.090765
18,384,181,10755,0.085228,0.094729
18,385,21,14365,0.081898,0.096261
18,386,244,3820,0.058900,0.067502
18,387,35,1900,0.062898,0.093819
18,388,192,5805,0.094518,0.089434
18,389,2138,12226,0.094554,0.092929
18,390,105,5619,0.067716,0.087148
18,391,303,1401,0.078318,0.089480
18,392,152,1040,0.072286,0.083257
18,393,21,203,0.056443,0.070628
18,394,703,4524,0.093810,0.094248
18,395,1398,7621,0.086618,0.089484
18,396,50,3384,0.071354,0.088815
18,397,159,1321,0.087301,0.081243
18,398,1200,676,0.071428,0.085136
18,399,80,5279,0.079836,0.108703
18,400,0,10,0.000000,0.048352
18,401,961,11741,0.096015,0.093153
18,402,2572,7369,0.090934,0.086195
18,403,3087,2108,0.093996,0.087867
18,404,197,898,0.073072,0.079387
18,405,4345,12779,0.116768,0.101189
18,406,2962,3682,0.104713,0.110745
18,407,563,10212,0.082262,0.087275
18,408,2067,1398,0.098578,0.087373
18,409,1763,3670,0.098816,0.101167
18,410,2913,5926,0.086334,0.100628
18,411,573,8227,0.090409,0.092376
18,412,3654,20071,0.150750,0.157353
18,413,0,1,0.000000,0.047363
18,414,1265,2,0.049282,0.069824
18,415,170,2953,0.073783,0.085486
18,416,9685,12373,0.083670,0.084062
18,417,115,8079,0.072694,0.084351
18,418,533,3542,0.074422,0.079830
18,419,298,4804,0.102741,0.083514
18,420,0,55,0.000000,0.063845
18,421,59,1163,0.090404,0.083593
18,422,419,1799,0.100042,0.102079
18,423,2441,3737,0.096081,0.095443
18,424,125,5417,0.067916,0.095984
18,425,24,14105,0.070597,0.082830
18,426,363,933,0.084494,0.110199
18,427,4062,5991,0.085055,0.099846
18,428,129,2044,0.089116,0.078387
18,429,4095,23473,0.070307,0.098258
18,430,117,9054,0.079782,0.092425
18,431,6249,7171,0.109363,0.095879
18,432,326,7738,0.102344,0.088293
18,433,17,193,0.057603,0.075050
18,434,1892,6686,0.119936,0.120904
18,435,605,5721,0.064997,0.084952
18,436,188,2002,0.071203,0.081827
18,437,3236,8165,0.090954,0.090135
18,438,230,570,0.086713,0.090885
18,439,2455,2359,0.049734,0.067381
18,440,1511,35648,0.064159,0.126059
18,441,3035,2968,0.098801,0.088829
18,442,1734,1887,0.088292,0.098752
18,443,256,4862,0.090472,0.107517
18,444,1150,1888,0.076204,0.090585
18,445,84,394,0.067782,0.084952
18,446,4595,22267,0.093840,0.099110
18,447,105,2133,0.079876,0.081113
18,448,704,19827,0.110572,0.141200
18,449,240,8533,0.077711,0.102303
18,450,545,11549,0.094868,0.093154
18,451,1084,1890,0.089783,0.093263
18,452,1530,6825,0.133948,0.089784
18,453,91,7237,0.080358,0.093399
18,454,706,457,0.107901,0.111222
18,455,193,12630,0.073203,0.090464
18,456,205,7612,0.071183,0.085164
18,457,534,9573,0.074619,0.094816
18,458,1596,4546,0.100508,0.101326
18,459,325,3610,0.078331,0.086339
18,460,0,2,0.000000,0.054321
18,461,9259,1353,0.118634,0.078194
18,462,125,3681,0.076884,0.086798
18,463,396,7097,0.086682,0.089662
18,464,1278,9321,0.074589,0.085201
18,465,1252,7207,0.102560,0.131332
18,466,283,11884,0.061556,0.086838
18,467,238,2231,0.109301,0.082912
18,468,567,3546,0.095206,0.095249
18,469,219,256,0.075153,0.071002
18,470,14,2993,0.046666,0.071899
18,471,217,3269,0.080413,0.085988
18,472,2869,10825,0.096002,0.102422
18,473,1310,11447,0.099986,0.090712
18,474,1793,9350,0.069239,0.088123
18,475,509,720,0.080002,0.074219
18,476,295,5246,0.062539,0.086864
18,477,847,5180,0.101130,0.112662
18,478,2782,16734,0.085691,0.101721
18,479,1543,5066,0.098189,0.105425
18,480,1067,23467,0.059680,0.118881
18,481,3850,39150,0.082469,0.110521
18,482,1014,8678,0.082976,0.086471
18,483,193,5769,0.067521,0.090436
18,484,2420,8919,0.103729,0.098946
18,485,155,5086,0.075168,0.087402
18,486,55,2424,0.074805,0.081653
18,487,1974,1198,0.056373,0.058960
18,488,981,9244,0.096802,0.126435
18,489,197,2117,0.065994,0.082556
18,490,1050,3662,0.085479,0.108549
18,491,463,5845,0.093682,0.097500
18,492,496,3950,0.099363,0.084125
18,493,3364,895,0.096535,0.085741
18,494,153,1672,0.077079,0.076924
18,495,179,7955,0.079802,0.095416
18,496,47,487,0.094055,0.105397
18,497,4287,8424,0.110608,0.109085
18,498,1203,8433,0.102542,0.110812
18,499,51,191,0.063965,0.075112
18,500,101,3696,0.076690,0.089251
18,501,4679,7445,0.083623,0.079113
18,502,115,586,0.079006,0.064632
18,503,1,60,0.032715,0.061491
18,504,3160,22916,0.130445,0.152077
18,505,1252,5075,0.095280,0.099359
18,506,0,249,0.000000,0.073574
18,507,173,251,0.061735,0.070404
18,508,154,14897,0.079048,0.098219
18,509,1049,6746,0.105923,0.085969
18,510,18,366,0.052450,0.065248
18,511,628,7521,0.071464,0.097222
19,0,1300,8067,0.071932,0.083373
19,1,262,8869,0.086760,0.084137
19,2,4528,8141,0.170781,0.100295
19,3,567,2566,0.073642,0.074541
19,4,7358,4427,0.058931,0.086893
19,5,423,98,0.080185,0.075118
19,6,292,180,0.046010,0.058955
19,7,1928,3541,0.068881,0.079263
19,8,1029,1099,0.076406,0.078272
19,9,2179,7445,0.064207,0.095354
19,10,637,29821,0.079716,0.092370
19,11,633,2536,0.065414,0.083445
19,12,216,7817,0.098264,0.077242
19,13,0,0,0.000000,0.000000
19,14,6641,19839,0.067189,0.082172
19,15,562,7793,0.073771,0.079202
19,16,3872,3185,0.081839,0.081468
19,17,2641,59,0.068380,0.069990
19,18,47,96,0.053415,0.071505
19,19,381,2072,0.076501,0.118789
19,20,3,1508,0.031413,0.091021
19,21,1034,7333,0.063426,0.094779
19,22,10640,37116,0.076630,0.089631
19,23,2801,6032,0.135675,0.152454
19,24,321,4099,0.085367,0.100380
19,25,725,4699,0.076774,0.083945
19,26,370,1751,0.072887,0.079505
19,27,1379,2778,0.117569,0.106567
19,28,4496,23525,0.088079,0.115889
19,29,317,732,0.082288,0.096864
19,30,747,20877,0.098891,0.085218
19,31,216,10135,0.085203,0.082317
19,32,141,6166,0.043772,0.066439
19,33,268,6934,0.069107,0.086202
19,34,1541,7020,0.060431,0.079567
19,35,0,0,0.000000,0.000000
19,36,449,3989,0.074064,0.080679
19,37,1222,2277,0.081623,0.093777
19,38,1078,3293,0.074421,0.083706
19,39,4012,10594,0.121630,0.120888
19,40,21840,54387,0.107215,0.127767
19,41,1989,1081,0.061316,0.046481
19,42,425,2006,0.093714,0.099213
19,43,1077,1789,0.080716,0.091809
19,44,5498,2431,0.088118,0.099284
19,45,2,1131,0.003416,0.081585
19,46,4082,6646,0.086364,0.097743
19,47,1344,13646,0.083660,0.083024
19,48,6626,5287,0.101439,0.089386
19,49,1023,7100,0.058546,0.092411
19,50,438,11801,0.061880,0.224366
19,51,174,1259,0.066685,0.093190
19,52,7767,4042,0.084068,0.086232
19,53,2065,7180,0.068396,0.084685
19,54,2035,12893,0.086637,0.095336
19,55,628,38403,0.074527,0.123673
19,56,154,1742,0.076187,0.085385
19,57,1341,5177,0.086507,0.102279
19,58,4083,7444,0.102048,0.130898
19,59,1236,2062,0.075400,0.101982
19,60,78,236,0.067386,0.063656
19,61,3481,10497,0.089277,0.114910
19,62,403,440,0.062993,0.074435
19,63,73,13484,0.079420,0.113391
19,64,73,926,0.082225,0.082127
19,65,6392,14651,0.110398,0.134862
19,66,3034,7450,0.076745,0.086794
19,67,2,120,0.061890,0.076693
19,68,2675,11434,0.234575,0.140628
19,69,6325,3989,0.130801,0.079215
19,70,167,1418,0.071614,0.083688
19,71,4318,8126,0.104418,0.113107
19,72,640,6892,0.084292,0.086841
19,73,70,23884,0.061938,0.174769
19,74,745,758,0.085670,0.094957
19,75,157,2243,0.087863,0.077706
19,76,6,0,0.092041,0.000000
19,77,3,0,0.040446,0.000000
19,78,3107,5201,0.071731,0.077907
19,79,110,2617,0.058148,0.073696
19,80,296,517,0.048639,0.067799
19,81,433,9392,0.080211,0.086949
19,82,1303,6417,0.081137,0.082804
19,83,4902,7048,0.077484,0.088436
19,84,2746,5358,0.070414,0.087195
19,85,46,1728,0.072467,0.085660
19,86,3196,804,0.091742,0.090648
19,87,3063,10169,0.075660,0.087702
19,88,3145,15842,0.081962,0.101080
19,89,379,2494,0.050212,0.073314
19,90,122,7117,0.070300,0.081364
19,91,1412,13257,0.075275,0.086328
19,92,2618,4009,0.096800,0.104224
19,93,1447,5700,0.083361,0.112412
19,94,6812,4820,0.089948,0.099611
19,95,162,1355,0.057990,0.082460
19,96,653,7400,0.065285,0.082873
19,97,1782,2419,0.053526,0.066416
19,98,371,12730,0.065331,0.084056
19,99,4231,15223,0.087560,0.102634
19,100,8147,5228,0.096574,0.064353
19,101,1,120,0.026733,0.062830
19,102,606,6740,0.080332,0.082594
19,103,65,1788,0.047833,0.066702
19,104,2300,5578,0.075219,0.111340
19,105,182,7990,0.081371,0.119674
19,106,290,12360,0.075859,0.127788
19,107,934,16056,0.071421,0.102961
19,108,243,38,0.089933,0.079918
19,109,1946,4616,0.078260,0.115944
19,110,0,0,0.000000,0.000000
19,111,2710,29235,0.067763,0.086815
19,112,1462,4811,0.332453,0.082900
19,113,4218,5851,0.089266,0.094823
19,114,679,13415,0.065758,0.117525
19,115,104,107,0.167286,0.069525
19,116,380,4181,0.067528,0.166461
19,117,142,4809,0.060459,0.080077
19,118,90,7438,0.067125,0.081150
19,119,2615,10694,0.086386,0.195792
19,120,176,3988,0.065801,0.069098
19,121,189,74,0.078518,0.079620
19,122,2866,3222,0.084808,0.095913
19,123,176,5597,0.072741,0.077660
19,124,580,8461,0.075095,0.084147
19,125,2825,4249,0.088305,0.106766
19,126,14,597,0.040771,0.065601
19,127,1542,11157,0.088939,0.085604
19,128,1033,11986,0.079307,0.075874
19,129,193,1477,0.069231,0.093135
19,130,0,0,0.000000,0.000000
19,131,543,1685,0.080426,0.083118
19,132,2390,11824,0.116345,0.128975
19,133,683,1513,0.087516,0.089903
19,134,3405,17219,0.115683,0.104237
19,135,75,6585,0.058949,0.093019
19,136,3047,4466,0.090962,0.103242
19,137,2369,9284,0.060628,0.084408
19,138,814,10701,0.084036,0.091711
19,139,1104,6880,0.096721,0.108747
19,140,103,84,0.077260,0.067213
19,141,2700,2177,0.076715,0.079911
19,142,7836,17362,0.074048,0.080502
19,143,1338,424,0.020741,0.032521
19,144,7569,17956,0.078914,0.099955
19,145,2246,10128,0.109043,0.125873
19,146,1371,16721,0.094745,0.078448
19,147,55,2112,0.074899,0.083354
19,148,2451,3150,0.080635,0.089995
19,149,2268,6022,0.086249,0.084572
19,150,1055,2955,0.075492,0.095751
19,151,2979,5819,0.069372,0.077221
19,152,764,6154,0.086661,0.086872
19,153,2288,4780,0.084866,0.086822
19,154,486,7983,0.070302,0.081167
19,155,1370,843,0.083812,0.087044
19,156,643,9538,0.068858,0.082672
19,157,2087,487,0.040732,0.059982
19,158,141,5639,0.060476,0.081291
19,159,353,12161,0.065610,0.087411
19,160,3033,18793,0.069471,0.111911
19,161,3504,6544,0.081127,0.091195
19,162,3209,4799,0.092676,0.104227
19,163,158,13300,0.058217,0.096236
19,164,8364,35661,0.103446,0.121595
19,165,3,3,0.023478,0.058512
19,166,120,491,0.065860,0.074308
19,167,3310,184,0.061726,0.061481
19,168,117,1212,0.081340,0.104176
19,169,99,847,0.053163,0.079296
19,170,501,6694,0.073077,0.103289
19,171,3659,3103,0.096985,0.084821
19,172,4484,29194,0.078300,0.089860
19,173,1761,7198,0.066666,0.092391
19,174,1861,26085,0.075921,0.085549
19,175,582,6610,0.074807,0.087816
19,176,7665,16784,0.182863,0.137569
19,177,271,10123,0.062061,0.090451
19,178,7109,46862,0.076070,0.093045
19,179,55,305,0.065314,0.076418
19,180,1692,2361,0.082183,0.102904
19,181,390,2903,0.065814,0.078631
19,182,2413,5550,0.091703,0.115619
19,183,668,5833,0.093297,0.081357
19,184,0,609,0.000000,0.061863
19,185,7373,37,0.072330,0.034747
19,186,70,4009,0.070086,0.077320
19,187,172,15669,0.068551,0.095112
19,188,4114,7398,0.080217,0.090926
19,189,4035,5043,0.070824,0.090259
19,190,2250,4927,0.077536,0.073333
19,191,35,2486,0.077044,0.091189
19,192,1346,12922,0.071997,0.100815
19,193,610,1409,0.063849,0.082360
19,194,1654,311,0.067831,0.071551
19,195,2346,6130,0.115070,0.140549
19,196,152,8609,0.051801,0.092529
19,197,52,8508,0.092758,0.089930
19,198,3940,12989,0.074814,0.086370
19,199,12,1021,0.057226,0.089846
19,200,13,799,0.078172,0.072872
19,201,151,56,0.062165,0.067156
19,202,629,14304,0.067212,0.088621
19,203,13,13,0.043044,0.059063
19,204,80751,41661,0.198639,0.097561
19,205,571,692,0.066530,0.072834
19,206,58,579,0.076163,0.083336
19,207,148,10605,0.077564,0.085627
19,208,370,3921,0.065246,0.066376
19,209,679,6874,0.077494,0.080958
19,210,622,8794,0.084894,0.094250
19,211,110,16324,0.053435,0.072390
19,212,41,4008,0.049677,0.076637
19,213,384,282,0.091565,0.089350
19,214,1326,5839,0.100693,0.106282
19,215,931,3717,0.064914,0.084778
19,216,4402,2583,0.083472,0.086469
19,217,2681,27969,0.073620,0.085608
19,218,2979,6123,0.091879,0.100601
19,219,1274,20393,0.073969,0.088166
19,220,270,5461,0.081211,0.080983
19,221,122,4774,0.061986,0.079004
19,222,1144,6056,0.073877,0.088010
19,223,2090,6155,0.088717,0.101250
19,224,2,8,0.056641,0.086548
19,225,48,4350,0.066916,0.134242
19,226,103,16519,0.063604,0.082047
19,227,397,870,0.064627,0.064383
19,228,909,9978,0.077476,0.087198
19,229,2044,4058,0.086315,0.097936
19,230,1853,1134,0.081860,0.091941
19,231,1034,3224,0.059306,0.071270
19,232,238,9777,0.069973,0.090663
19,233,614,257,0.078959,0.087778
19,234,124,3364,0.069618,0.136469
19,235,415,3499,0.073848,0.084428
19,236,892,4216,0.107665,0.123615
19,237,1243,6402,0.075410,0.110605
19,238,5085,8030,0.063703,0.064715
19,239,10,1766,0.052686,0.066851
19,240,4962,6980,0.092741,0.100447
19,241,655,3820,0.082349,0.082411
19,242,9,217,0.057373,0.062947
19,243,102,14102,0.051672,0.075855
19,244,4877,1310,0.098657,0.102861
19,245,2449,2347,0.074366,0.073069
19,246,3,84,0.055908,0.080177
19,247,312,2159,0.065708,0.077632
19,248,3806,10118,0.131270,0.138702
19,249,4028,8300,0.082010,0.087898
19,250,1899,17048,0.075553,0.095869
19,251,59,18621,0.072941,0.141749
19,252,0,305,0.000000,0.071882
19,253,6396,22959,0.074190,0.087498
19,254,419,4766,0.108881,0.085320
19,255,264,4019,0.059572,0.074489
19,256,221,5604,0.070411,0.090110
19,257,1109,14262,0.082610,0.089601
19,258,100,3757,0.072526,0.082134
19,259,2,110,0.044922,0.071302
19,260,5267,21511,0.086540,0.119577
19,261,356,12675,0.077527,0.086829
19,262,171,37,0.065239,0.081682
19,263,510,5444,0.079203,0.085465
19,264,317,1215,0.077863,0.085033
19,265,56,172,0.045604,0.062450
19,266,205,21454,0.047698,0.072599
19,267,197,3277,0.089718,0.078677
19,268,41,12,0.058900,0.059753
19,269,1322,4711,0.068935,0.072455
19,270,74,2162,0.050603,0.072638
19,271,4783,8303,0.105796,0.112904
19,272,15,31,0.051326,0.068879
19,273,4,22,0.048340,0.075284
19,274,268,10402,0.074897,0.087663
19,275,0,0,0.000000,0.000000
19,276,253,10,0.064963,0.073608
19,277,1014,278,0.077468,0.090049
19,278,481,16002,0.068775,0.096492
19,279,172,6564,0.087684,0.081867
19,280,458,5867,0.074336,0.080205
19,281,8214,39302,0.164169,0.165559
19,282,492,3072,0.076010,0.111398
19,283,144,10426,0.087133,0.107678
19,284,8,126,0.046844,0.061853
19,285,1633,5213,0.083090,0.092539
19,286,30,39,0.069043,0.057260
19,287,1437,2477,0.073112,0.081259
19,288,1857,4485,0.054378,0.116668
19,289,412,8556,0.093623,0.077971
19,290,1512,3618,0.080061,0.085983
19,291,3705,17311,0.093124,0.116729
19,292,2662,7292,0.085692,0.091937
19,293,258,709,0.146576,0.083222
19,294,4125,21990,0.100833,0.114934
19,295,450,3629,0.070167,0.086177
19,296,573,8762,0.078396,0.084651
19,297,2126,8561,0.125564,0.070822
19,298,2832,4034,0.109243,0.114405
19,299,655,1570,0.055583,0.073817
19,300,248,5119,0.070293,0.083723
19,301,8878,10394,0.103788,0.105666
19,302,1537,6076,0.054129,0.079875
19,303,310,3928,0.100493,0.088501
19,304,4629,12641,0.099265,0.115809
19,305,157,9150,0.101864,0.084067
19,306,892,1708,0.066588,0.081053
19,307,137,8475,0.065665,0.087393
19,308,1282,14008,0.069769,0.086723
19,309,4736,5864,0.074619,0.081356
19,310,38,1122,0.055163,0.055861
19,311,2,32,0.119385,0.074661
19,312,741,2827,0.054707,0.074221
19,313,61,94,0.052208,0.065091
19,314,1316,3602,0.110804,0.159904
19,315,15601,20561,0.091820,0.105316
19,316,1588,6942,0.083795,0.111402
19,317,100,17,0.070436,0.074980
19,318,8978,8663,0.085873,0.091061
19,319,150,2243,0.055733,0.058307
19,320,125,1675,0.069194,0.125091
19,321,15,2949,0.067692,0.072944
19,322,423,7900,0.084634,0.089492
19,323,1447,11652,0.084335,0.086836
19,324,526,39770,0.037806,0.104711
19,325,604,2284,0.054150,0.074343
19,326,1355,33948,0.061472,0.127352
19,327,28,469,0.065159,0.079312
19,328,151,5015,0.061298,0.105269
19,329,3156,8231,0.096364,0.127215
