layer,expert,prefill_count,decode_count,prefill_mean_weight,decode_mean_weight
20,312,860,3143,0.179485,0.088784
20,313,85,419,0.061999,0.084569
20,314,0,102,0.000000,0.059708
20,315,284,5048,0.062445,0.079597
20,316,68,826,0.061547,0.075797
20,317,65,709,0.067047,0.071669
20,318,83,4185,0.071802,0.095058
20,319,1022,3318,0.045305,0.072268
20,320,158,4922,0.106745,0.143014
20,321,1486,6405,0.069983,0.105470
20,322,447,4032,0.098071,0.115407
20,323,0,689,0.000000,0.066647
20,324,80,179,0.064786,0.066530
20,325,6394,43348,0.093225,0.115312
20,326,3,54,0.072184,0.080752
20,327,2042,6075,0.075912,0.086890
20,328,173,2796,0.092312,0.104680
20,329,31,1,0.091805,0.075195
20,330,205,497,0.069845,0.076295
20,331,261,2886,0.080139,0.087261
20,332,0,10170,0.000000,0.105962
20,333,2,0,0.036194,0.000000
20,334,2,116,0.064697,0.078291
20,335,34,88,0.051489,0.060009
20,336,62,40,0.054928,0.059506
20,337,53,46,0.076278,0.059756
20,338,13,1428,0.067749,0.082312
20,339,882,8777,0.076425,0.086483
20,340,333,352,0.053392,0.062070
20,341,1,285,0.087402,0.080088
20,342,3507,7958,0.065102,0.076984
20,343,58,232,0.073057,0.068552
20,344,1943,5237,0.054521,0.066540
20,345,432,2977,0.086797,0.085350
20,346,2391,11572,0.092807,0.096973
20,347,8,913,0.057465,0.076604
20,348,7,216,0.052665,0.067177
20,349,413,10211,0.071945,0.091181
20,350,294,974,0.065412,0.070128
20,351,639,3730,0.021517,0.064842
20,352,740,4563,0.072371,0.085133
20,353,4,1524,0.093628,0.069986
20,354,1835,2939,0.068009,0.093614
20,355,2081,3880,0.068525,0.072731
20,356,141,1650,0.065330,0.071423
20,357,950,11589,0.101944,0.092020
20,358,2,578,0.054321,0.066758
20,359,53,248,0.052612,0.056648
20,360,84,347,0.083504,0.074706
20,361,1082,3550,0.068128,0.069793
20,362,4165,8823,0.102507,0.118377
20,363,3,0,0.062174,0.000000
20,364,294,629,0.060959,0.067975
20,365,2090,48080,0.058457,0.090831
20,366,0,5754,0.000000,0.091453
20,367,5,13,0.051001,0.064848
20,368,2408,22769,0.087422,0.098411
20,369,1832,16718,0.080837,0.095621
20,370,215,4490,0.058285,0.072730
20,371,426,8773,0.085345,0.091452
20,372,4,56,0.076355,0.062635
20,373,804,1684,0.065679,0.069191
20,374,1821,7394,0.080325,0.095822
20,375,470,2536,0.066956,0.078694
20,376,0,5842,0.000000,0.076685
20,377,10,0,0.070410,0.000000
20,378,82,691,0.053681,0.068844
20,379,3822,7968,0.081880,0.085877
20,380,1,7030,0.026855,0.098685
20,381,2853,18950,0.079556,0.089733
20,382,2,1,0.035522,0.083984
20,383,1335,7236,0.080720,0.086350
20,384,0,0,0.000000,0.000000
20,385,0,2013,0.000000,0.076693
20,386,2028,934,0.072150,0.076171
20,387,186,1196,0.069563,0.084331
20,388,437,8726,0.080052,0.113927
20,389,3,15,0.077148,0.074756
20,390,2,3971,0.077148,0.083010
20,391,866,3295,0.083105,0.102009
20,392,2127,246,0.070719,0.111275
20,393,148,558,0.058690,0.072375
20,394,60,122,0.053451,0.063432
20,395,451,3557,0.103554,0.084717
20,396,5603,15541,0.072401,0.085018
20,397,172,171,0.074155,0.072657
20,398,141,2127,0.097128,0.106560
20,399,6,476,0.105957,0.076891
20,400,568,4551,0.083168,0.085954
20,401,233,3426,0.054872,0.072163
20,402,77,548,0.054519,0.059996
20,403,16,10,0.077103,0.065991
20,404,376,3536,0.070633,0.078513
20,405,12,25,0.063782,0.058184
20,406,1292,4692,0.065136,0.073939
20,407,41,3112,0.058073,0.080057
20,408,3,104,0.077474,0.079825
20,409,585,3248,0.073626,0.092675
20,410,242,5869,0.081339,0.098001
20,411,172,5111,0.064406,0.084179
20,412,17,256,0.046839,0.055554
20,413,887,11558,0.037203,0.083076
20,414,11,201,0.057551,0.075257
20,415,6,12,0.062134,0.077311
20,416,4771,21188,0.090141,0.115797
20,417,10805,10073,0.082360,0.070236
20,418,51,1581,0.045573,0.062559
20,419,3039,5721,0.104991,0.098766
20,420,1997,5790,0.083221,0.086809
20,421,530,684,0.060689,0.059277
20,422,477,6496,0.078182,0.090729
20,423,3,0,0.070068,0.000000
20,424,65,2924,0.075019,0.089618
20,425,218,6135,0.074325,0.097056
20,426,3960,6963,0.077350,0.091791
20,427,5749,13256,0.089406,0.109689
20,428,75,119,0.056227,0.067206
20,429,156,2433,0.071096,0.085280
20,430,200,4452,0.083173,0.087422
20,431,24,9,0.058029,0.049615
20,432,10,104,0.068201,0.074315
20,433,1756,9950,0.071413,0.082985
20,434,1536,4061,0.098662,0.080594
20,435,2197,10031,0.075957,0.081514
20,436,108,1454,0.074149,0.083267
20,437,13,2,0.125263,0.080566
20,438,497,8448,0.065425,0.087361
20,439,3008,21643,0.062879,0.071695
20,440,1070,4057,0.071931,0.088372
20,441,1799,10792,0.079891,0.104890
20,442,268,1656,0.084190,0.086028
20,443,237,5686,0.077815,0.087656
20,444,1234,2664,0.145283,0.091665
20,445,2,2927,0.065063,0.094750
20,446,879,5554,0.078133,0.096161
20,447,219,1930,0.054873,0.073122
20,448,33198,81159,0.117030,0.089870
20,449,3,0,0.115723,0.000000
20,450,2,7259,0.039429,0.110215
20,451,0,7,0.000000,0.061384
20,452,1058,115,0.034920,0.063270
20,453,373,5899,0.065464,0.106532
20,454,6,1513,0.080892,0.077629
20,455,147,991,0.066231,0.082338
20,456,4,1,0.083862,0.054932
20,457,2,0,0.069946,0.000000
20,458,125,253,0.062245,0.073341
20,459,374,4650,0.059871,0.070949
20,460,39,1522,0.047645,0.062038
20,461,8178,26029,0.079798,0.090979
20,462,14,4768,0.093000,0.101425
20,463,841,4295,0.177261,0.106630
20,464,1107,10649,0.078288,0.092078
20,465,20,695,0.097400,0.074890
20,466,1626,3775,0.091941,0.089339
20,467,16,1174,0.076645,0.072267
20,468,328,4469,0.067262,0.084767
20,469,5873,4562,0.077816,0.071716
20,470,1,0,0.056885,0.000000
20,471,146,3936,0.066878,0.091637
20,472,7,2759,0.123465,0.087356
20,473,6982,25005,0.088936,0.095638
20,474,0,50,0.000000,0.091729
20,475,20,25,0.046777,0.054839
20,476,5,54,0.042603,0.065448
20,477,358,5985,0.079220,0.087133
20,478,7236,12341,0.154293,0.167366
20,479,286,565,0.086824,0.073253
20,480,2,0,0.073608,0.000000
20,481,117,8602,0.100543,0.121193
20,482,290,7492,0.068979,0.109380
20,483,473,3315,0.068796,0.094305
20,484,174,3312,0.071887,0.100974
20,485,2012,6212,0.066139,0.094446
20,486,836,12918,0.071187,0.089276
20,487,0,6,0.000000,0.077962
20,488,13677,50447,0.079091,0.093326
20,489,2,6042,0.066895,0.128191
20,490,1200,5184,0.077234,0.102123
20,491,300,1529,0.057684,0.071494
20,492,145,1884,0.063652,0.083663
20,493,1740,9795,0.084050,0.090413
20,494,84,21,0.074095,0.063145
20,495,5083,3941,0.096382,0.101797
20,496,12812,25598,0.149709,0.169597
20,497,385,7697,0.061321,0.097353
20,498,23,1868,0.073831,0.081512
20,499,377,288,0.049313,0.059031
20,500,202,2616,0.049217,0.067791
20,501,38251,51417,0.094655,0.081450
20,502,209,1778,0.049281,0.065700
20,503,1104,2758,0.088219,0.083209
20,504,172,4427,0.080033,0.085628
20,505,138,927,0.071776,0.093649
20,506,276,2561,0.056655,0.078696
20,507,317,3798,0.070682,0.090739
20,508,0,0,0.000000,0.000000
20,509,69,1373,0.070012,0.091712
20,510,1,9723,0.059326,0.111490
20,511,84,2851,0.061551,0.068003
21,0,688,3248,0.056273,0.078838
21,1,41,65,0.056795,0.071176
21,2,0,0,0.000000,0.000000
21,3,6,1,0.050741,0.058594
21,4,141,2144,0.043746,0.062878
21,5,5703,18779,0.094668,0.100661
21,6,25,5488,0.073975,0.079484
21,7,349,3233,0.054742,0.068833
21,8,9,9,0.050537,0.060248
21,9,249,9259,0.060849,0.074316
21,10,12,0,0.060181,0.000000
21,11,877,3017,0.150995,0.082495
21,12,517,227,0.063579,0.070504
21,13,447,345,0.058623,0.068084
21,14,73,832,0.065333,0.084975
21,15,4,0,0.070496,0.000000
21,16,113,1501,0.057368,0.071208
21,17,10,174,0.058398,0.069060
21,18,503,14797,0.063861,0.114386
21,19,389,6997,0.062043,0.076167
21,20,0,22,0.000000,0.063077
21,21,2479,3581,0.080114,0.082840
21,22,266,786,0.056303,0.073346
21,23,3,513,0.051351,0.075722
21,24,68,33,0.071268,0.062744
21,25,4554,5849,0.076816,0.081866
21,26,232,6560,0.064695,0.138238
21,27,3640,7103,0.076777,0.117331
21,28,102,3894,0.115431,0.161162
21,29,0,7585,0.000000,0.095897
21,30,17,5693,0.051384,0.081252
21,31,0,0,0.000000,0.000000
21,32,6,165,0.046997,0.072360
21,33,0,0,0.000000,0.000000
21,34,70,24,0.039975,0.039312
21,35,1678,14533,0.067127,0.109143
21,36,4224,18571,0.064960,0.071478
21,37,210,1601,0.085424,0.075306
21,38,454,6369,0.073812,0.085448
21,39,0,275,0.000000,0.073645
21,40,309,3684,0.071053,0.087923
21,41,639,3177,0.085597,0.077409
21,42,2287,1366,0.060219,0.070584
21,43,5181,16444,0.064714,0.081469
21,44,2726,1389,0.112577,0.082638
21,45,3415,16291,0.076520,0.129517
21,46,0,30,0.000000,0.071281
21,47,665,3044,0.079798,0.076204
21,48,10,1236,0.083618,0.069284
21,49,10,1931,0.052881,0.063835
21,50,9,156,0.041640,0.071045
21,51,5,0,0.078125,0.000000
21,52,0,113,0.000000,0.092419
21,53,686,19903,0.066407,0.084096
21,54,349,5150,0.058890,0.074794
21,55,123,856,0.072139,0.087224
21,56,44,60,0.079315,0.061198
21,57,765,1314,0.053595,0.075066
21,58,122,749,0.063092,0.071760
21,59,891,13108,0.069286,0.077507
21,60,64,1416,0.044592,0.065511
21,61,9868,33829,0.138616,0.145631
21,62,127,4273,0.073313,0.085464
21,63,1,1047,0.032959,0.063670
21,64,688,2776,0.079109,0.070893
21,65,16,10562,0.079315,0.151402
21,66,0,0,0.000000,0.000000
21,67,0,0,0.000000,0.000000
21,68,44,1109,0.087169,0.086707
21,69,174,5224,0.077445,0.119717
21,70,740,1332,0.038653,0.078474
21,71,3,24,0.048177,0.062480
21,72,0,0,0.000000,0.000000
21,73,3658,5135,0.094014,0.113851
21,74,3,0,0.052083,0.000000
21,75,147,1841,0.077956,0.081485
21,76,9,0,0.050985,0.000000
21,77,1870,1809,0.087845,0.079754
21,78,0,0,0.000000,0.000000
21,79,53,291,0.053603,0.074953
21,80,9,153,0.043932,0.066094
21,81,55,878,0.084872,0.084028
21,82,28,4416,0.066711,0.082207
21,83,199,1746,0.080137,0.084762
21,84,13231,59291,0.102437,0.110193
21,85,0,0,0.000000,0.000000
21,86,280,633,0.053359,0.074282
21,87,11,436,0.055531,0.071597
21,88,967,6030,0.079613,0.083412
21,89,405,1344,0.082993,0.086737
21,90,91,2784,0.051486,0.066445
21,91,20,308,0.073535,0.080295
21,92,0,12,0.000000,0.056193
21,93,12,26,0.047618,0.058162
21,94,39,2007,0.065085,0.079004
21,95,47,139,0.059092,0.068303
21,96,3,1,0.056966,0.058350
21,97,108,1319,0.062729,0.069957
21,98,13,195,0.074951,0.071308
21,99,951,218,0.074305,0.069498
21,100,15,214,0.050659,0.072654
21,101,353,1875,0.101432,0.098693
21,102,76,674,0.082690,0.085436
21,103,1173,1791,0.065299,0.074795
21,104,28,146,0.057626,0.056852
21,105,3,9,0.053060,0.059245
21,106,1241,5215,0.088117,0.079178
21,107,4,248,0.082764,0.083574
21,108,2,3932,0.062988,0.095982
21,109,436,1975,0.057432,0.068631
21,110,754,1383,0.031095,0.075071
21,111,228,29,0.072351,0.058670
21,112,173,957,0.069383,0.079864
21,113,221,782,0.080272,0.082685
21,114,398,2229,0.067982,0.083135
21,115,0,1,0.000000,0.051025
21,116,1156,6389,0.088619,0.108471
21,117,0,0,0.000000,0.000000
21,118,5491,8694,0.081871,0.125238
21,119,2363,10108,0.064259,0.079834
21,120,0,0,0.000000,0.000000
21,121,0,0,0.000000,0.000000
21,122,184,9991,0.069764,0.123607
21,123,224,1850,0.072992,0.080482
21,124,760,8011,0.078164,0.104363
21,125,1717,23997,0.076844,0.108736
21,126,89,30,0.120592,0.062590
21,127,2344,1454,0.054313,0.066441
21,128,8032,14206,0.103645,0.115428
21,129,179,1116,0.052329,0.070605
21,130,89,339,0.115067,0.105230
21,131,0,505,0.000000,0.075506
21,132,0,0,0.000000,0.000000
21,133,5558,31574,0.077670,0.086837
21,134,0,0,0.000000,0.000000
21,135,0,1,0.000000,0.064941
21,136,821,4932,0.080099,0.083313
21,137,0,0,0.000000,0.000000
21,138,539,778,0.073759,0.080945
21,139,1632,3878,0.092058,0.103032
21,140,1,4,0.052734,0.088013
21,141,0,0,0.000000,0.000000
21,142,1241,10232,0.073966,0.080649
21,143,1147,2154,0.111410,0.099918
21,144,1,12,0.059326,0.055318
21,145,0,12,0.000000,0.054281
21,146,239,498,0.067034,0.073825
21,147,3,2,0.043864,0.053833
21,148,291,1121,0.057509,0.085652
21,149,22,298,0.057628,0.075861
21,150,77,98,0.050171,0.049000
21,151,475,4620,0.069910,0.154596
21,152,1,21,0.085938,0.086333
21,153,6661,16585,0.063926,0.079105
21,154,207,5065,0.049538,0.069703
21,155,477,19227,0.068215,0.095928
21,156,3055,31554,0.099666,0.119767
21,157,13,1,0.101469,0.060059
21,158,282,11921,0.063690,0.091993
21,159,726,3128,0.070136,0.086422
21,160,0,165,0.000000,0.083400
21,161,4011,1380,0.082754,0.090253
21,162,7,6865,0.090088,0.105223
21,163,922,7991,0.116303,0.118951
21,164,415,16907,0.060143,0.109999
21,165,303,14,0.046118,0.055769
21,166,550,2131,0.072648,0.086673
21,167,11,1,0.067782,0.050293
21,168,338,2663,0.085075,0.084005
21,169,117,1536,0.054146,0.060522
21,170,2024,2681,0.086182,0.077015
21,171,811,5928,0.081300,0.113270
21,172,646,13964,0.071378,0.101642
21,173,504,678,0.065476,0.080632
21,174,696,10779,0.057346,0.075507
21,175,64,889,0.065151,0.075058
21,176,204,1675,0.074133,0.075418
21,177,390,5774,0.092825,0.091236
21,178,904,2136,0.045183,0.085574
21,179,80,1735,0.052478,0.067593
21,180,236,5941,0.064519,0.083267
21,181,938,2797,0.086252,0.082831
21,182,1842,11488,0.101008,0.114527
21,183,24,167,0.184937,0.164520
21,184,1331,10494,0.087110,0.090769
21,185,47,38,0.056555,0.058992
21,186,1106,1492,0.065058,0.072250
21,187,0,10,0.000000,0.071777
21,188,8436,2556,0.078066,0.067121
21,189,776,10947,0.068556,0.074955
21,190,624,1586,0.074403,0.082598
21,191,19219,59702,0.083785,0.088389
21,192,2,0,0.055786,0.000000
21,193,7001,15504,0.065370,0.088857
21,194,0,0,0.000000,0.000000
21,195,109,992,0.088154,0.087472
21,196,1630,18033,0.059638,0.074316
21,197,67,144,0.060718,0.068662
21,198,51,684,0.082453,0.077897
21,199,2,17,0.070557,0.055958
21,200,2617,23538,0.068675,0.083036
21,201,5029,21705,0.080711,0.103597
21,202,0,7894,0.000000,0.124781
21,203,3,0,0.056803,0.000000
21,204,684,5447,0.077821,0.090612
21,205,0,4007,0.000000,0.069560
21,206,1017,4279,0.066896,0.062127
21,207,1250,450,0.077049,0.073535
21,208,80,9737,0.081668,0.118789
21,209,0,0,0.000000,0.000000
21,210,53,41,0.089664,0.074749
21,211,267,1550,0.055322,0.066970
21,212,0,310,0.000000,0.066924
21,213,235,4502,0.059810,0.071750
21,214,1107,5173,0.075236,0.094694
21,215,582,4182,0.083755,0.084074
21,216,0,4110,0.000000,0.083468
21,217,0,209,0.000000,0.082427
21,218,0,0,0.000000,0.000000
21,219,0,0,0.000000,0.000000
21,220,78,1061,0.068641,0.072844
21,221,7598,8130,0.127544,0.081429
21,222,32,1835,0.053131,0.064404
21,223,334,10338,0.066541,0.078781
21,224,0,6675,0.000000,0.089848
21,225,39,1844,0.054669,0.070373
21,226,19,333,0.071148,0.078648
21,227,0,0,0.000000,0.000000
21,228,947,1342,0.074136,0.081176
21,229,424,425,0.090816,0.077780
21,230,415,815,0.058222,0.061184
21,231,0,0,0.000000,0.000000
21,232,10,4128,0.077612,0.085970
21,233,4,932,0.212830,0.074205
21,234,209,1787,0.055646,0.076542
21,235,92,291,0.076113,0.080467
21,236,130,423,0.066466,0.077616
21,237,119,546,0.081055,0.078853
21,238,2,1,0.069092,0.056152
21,239,37,209,0.059105,0.069843
21,240,108,1224,0.066989,0.082987
21,241,515,493,0.096553,0.093817
21,242,322,3658,0.056461,0.068370
21,243,3,203,0.071940,0.082776
21,244,2362,21782,0.076420,0.092092
21,245,378,12656,0.083319,0.098054
21,246,89,568,0.072624,0.075784
21,247,4,77,0.064575,0.077526
21,248,2,3,0.083862,0.059896
21,249,1436,11093,0.093172,0.093945
21,250,2,139,0.079102,0.080881
21,251,1390,8324,0.117245,0.110096
21,252,1,37,0.062988,0.077577
21,253,3190,11479,0.075900,0.123364
21,254,12,124,0.066833,0.068891
21,255,35,1037,0.062772,0.071921
21,256,52,7407,0.065688,0.099804
21,257,962,5092,0.090632,0.084097
21,258,0,20,0.000000,0.050220
21,259,2846,2714,0.070632,0.078471
21,260,1617,569,0.060453,0.055612
21,261,269,9686,0.047771,0.107933
21,262,1715,3143,0.095713,0.087140
21,263,17,120,0.081442,0.083093
21,264,47,809,0.061310,0.086227
21,265,0,1092,0.000000,0.083898
21,266,50,283,0.062104,0.060770
21,267,349,2666,0.071592,0.079950
21,268,33,1074,0.058601,0.072476
21,269,1216,2156,0.069070,0.097175
21,270,0,2715,0.000000,0.068737
21,271,10,165,0.076440,0.073180
21,272,1,0,0.074707,0.000000
21,273,367,6827,0.063451,0.080143
21,274,2523,40234,0.060227,0.083778
21,275,267,4899,0.072521,0.079516
21,276,0,0,0.000000,0.000000
21,277,43,819,0.082395,0.081767
21,278,181,5004,0.063719,0.091722
21,279,69,244,0.060883,0.067742
21,280,1622,4724,0.089187,0.076018
21,281,17,2984,0.061710,0.093693
21,282,2,117,0.039307,0.055048
21,283,243,13,0.076258,0.062369
21,284,1632,11816,0.072190,0.107483
21,285,1190,3649,0.070588,0.078872
21,286,1386,4497,0.096220,0.096423
21,287,0,12652,0.000000,0.100481
21,288,659,1668,0.084472,0.081732
21,289,5,7940,0.072363,0.091838
21,290,476,3549,0.071941,0.076483
21,291,5,16,0.049170,0.057449
21,292,31,140,0.114407,0.075528
21,293,101,489,0.093503,0.102178
21,294,18353,14267,0.073909,0.073206
21,295,4439,16355,0.158638,0.131597
21,296,353,5459,0.066115,0.087319
21,297,1,2004,0.064453,0.122201
21,298,2068,8199,0.174406,0.084515
21,299,3627,5322,0.114056,0.104864
21,300,118,4234,0.058228,0.067655
21,301,178,186,0.061141,0.077101
21,302,746,9917,0.056899,0.070709
21,303,58,5,0.091940,0.055664
21,304,66,125,0.098487,0.067933
21,305,129,2990,0.060883,0.081805
21,306,668,12837,0.076192,0.094313
21,307,448,992,0.084895,0.078394
21,308,459,1492,0.099142,0.107001
21,309,7710,5266,0.104538,0.069217
21,310,6,3072,0.074259,0.093057
21,311,1484,13574,0.067852,0.091919
21,312,8,8,0.055328,0.064972
21,313,23426,78856,0.116139,0.124693
21,314,0,68,0.000000,0.080814
21,315,1,316,0.035889,0.099683
21,316,29255,53433,0.105022,0.079843
21,317,82,84,0.061107,0.079959
21,318,1816,19802,0.076757,0.113536
21,319,1,0,0.028809,0.000000
21,320,2,6,0.047974,0.061971
21,321,644,1148,0.066172,0.066445
21,322,359,9791,0.062107,0.079759
21,323,3051,3066,0.074591,0.067880
21,324,2,277,0.056763,0.075635
21,325,586,2116,0.067308,0.070425
21,326,419,5551,0.066725,0.093970
21,327,652,5471,0.084932,0.095197
21,328,0,8175,0.000000,0.087807
21,329,14318,31207,0.076801,0.071453
21,330,3,0,0.043701,0.000000
21,331,89,621,0.107419,0.082496
21,332,3623,11711,0.071581,0.080576
21,333,10,9034,0.060400,0.078806
21,334,2,25,0.060181,0.065605
21,335,792,1728,0.034965,0.080382
21,336,0,499,0.000000,0.085044
21,337,444,3201,0.091540,0.090965
21,338,9240,23746,0.088782,0.111092
21,339,612,2211,0.078108,0.089341
21,340,2,185,0.032104,0.082813
21,341,19,267,0.058851,0.058377
21,342,396,1371,0.071024,0.074900
21,343,420,2240,0.098851,0.103402
21,344,24,43,0.065002,0.062721
21,345,2,12,0.048706,0.063700
21,346,51,28639,0.051332,0.098329
21,347,1657,3800,0.052963,0.081953
21,348,710,5778,0.094131,0.084474
21,349,104,540,0.070658,0.074774
21,350,665,4538,0.092441,0.086023
21,351,0,897,0.000000,0.076211
21,352,26,838,0.060622,0.070778
21,353,2061,4620,0.066572,0.066469
21,354,262,3906,0.078693,0.079726
21,355,2,3,0.035706,0.046224
21,356,11,253,0.060036,0.085685
21,357,1054,5440,0.084851,0.124328
21,358,17,233,0.064094,0.078401
21,359,991,8260,0.080514,0.084677
21,360,511,12581,0.075394,0.128210
21,361,1,86,0.077148,0.069733
21,362,0,9772,0.000000,0.108758
21,363,9939,39944,0.067176,0.085510
21,364,529,6737,0.094392,0.128043
21,365,0,14108,0.000000,0.118037
21,366,11,83,0.067805,0.070874
21,367,10,7146,0.070850,0.108883
21,368,2142,10020,0.196730,0.225872
21,369,0,0,0.000000,0.000000
21,370,1411,9528,0.073303,0.123809
21,371,18,248,0.062025,0.075542
21,372,0,858,0.000000,0.070410
21,373,12,142,0.073842,0.063556
21,374,0,70,0.000000,0.079381
21,375,1,67,0.038330,0.062897
21,376,0,66,0.000000,0.081769
21,377,1263,6201,0.081317,0.102758
21,378,0,582,0.000000,0.069225
21,379,0,3,0.000000,0.087891
21,380,756,2175,0.058712,0.063101
21,381,2710,463,0.061700,0.076639
21,382,90,1100,0.077171,0.079561
21,383,178,4113,0.069880,0.098460
21,384,1278,32573,0.067405,0.070998
21,385,30,2,0.059391,0.067139
21,386,96,1212,0.124719,0.118189
21,387,569,5621,0.086124,0.086276
21,388,13,7292,0.069787,0.100136
21,389,5064,35838,0.055625,0.069612
21,390,1,0,0.037842,0.000000
21,391,199,1508,0.063543,0.072767
21,392,3838,5601,0.137950,0.136231
21,393,50,992,0.053865,0.074526
21,394,5,0,0.077490,0.000000
21,395,1701,7196,0.064120,0.092607
21,396,62,1189,0.053461,0.067124
21,397,683,6150,0.116271,0.102822
21,398,2723,7951,0.059949,0.113528
21,399,6192,20923,0.074628,0.099498
21,400,309,3280,0.079959,0.069353
21,401,844,3275,0.076893,0.095876
21,402,0,11185,0.000000,0.085466
21,403,2,49,0.069824,0.067886
21,404,188,1624,0.057951,0.068498
21,405,615,6689,0.082568,0.098004
21,406,141,333,0.058569,0.072776
21,407,28,1571,0.059902,0.064358
21,408,7,168,0.075213,0.076489
21,409,40,3,0.070773,0.083008
21,410,1570,2862,0.078834,0.085443
21,411,0,103,0.000000,0.080498
21,412,795,3306,0.086638,0.089506
21,413,251,7605,0.068936,0.111446
21,414,2070,3232,0.109128,0.093401
21,415,138,1877,0.073628,0.101061
21,416,426,11128,0.070186,0.130788
21,417,13,7,0.045147,0.073975
21,418,105,5817,0.071575,0.128279
21,419,14,183,0.064715,0.069485
21,420,337,5043,0.048394,0.067866
21,421,1,3,0.058350,0.065755
21,422,33190,60588,0.151518,0.150349
21,423,729,16070,0.053095,0.115892
21,424,483,12,0.060073,0.062510
21,425,52584,126051,0.186554,0.119039
21,426,2899,1075,0.200569,0.066368
21,427,2,60,0.070435,0.075940
21,428,0,0,0.000000,0.000000
21,429,673,7673,0.066566,0.153614
21,430,146,13413,0.062040,0.105884
21,431,0,0,0.000000,0.000000
21,432,7742,20119,0.069381,0.082177
21,433,2,44,0.060181,0.069380
21,434,0,0,0.000000,0.000000
21,435,163,6254,0.082943,0.109337
21,436,47,1450,0.057718,0.078016
21,437,20396,38513,0.145114,0.145315
21,438,0,0,0.000000,0.000000
21,439,50,890,0.061531,0.078976
21,440,3779,11896,0.089731,0.090328
21,441,44,1624,0.048706,0.074393
21,442,441,2812,0.088507,0.090933
21,443,931,3506,0.084160,0.090378
21,444,0,286,0.000000,0.085151
21,445,3021,4943,0.075233,0.079802
21,446,0,0,0.000000,0.000000
21,447,43,321,0.060729,0.073277
21,448,1606,8780,0.060464,0.134087
21,449,408,6330,0.092923,0.113047
21,450,5352,32624,0.077826,0.094010
21,451,286,4117,0.077440,0.106028
21,452,417,3795,0.082275,0.089596
21,453,487,1143,0.078536,0.066996
21,454,10,320,0.062769,0.081065
21,455,3,846,0.050537,0.073592
21,456,3331,3894,0.087415,0.082413
21,457,0,0,0.000000,0.000000
21,458,498,4942,0.059433,0.071218
21,459,1,17161,0.085938,0.087084
21,460,481,7916,0.126525,0.140132
21,461,1236,5548,0.114761,0.078958
21,462,0,278,0.000000,0.067645
21,463,0,0,0.000000,0.000000
21,464,987,3808,0.093307,0.074437
21,465,57,2077,0.067916,0.084537
21,466,0,7264,0.000000,0.086962
21,467,6,2261,0.044149,0.088846
21,468,0,0,0.000000,0.000000
21,469,0,0,0.000000,0.000000
21,470,48,4,0.077596,0.063721
21,471,0,0,0.000000,0.000000
21,472,2,91,0.039795,0.067745
21,473,5,6426,0.065674,0.112913
21,474,203,729,0.081584,0.080867
21,475,3,2,0.049805,0.058228
21,476,3,360,0.074056,0.079537
21,477,0,2,0.000000,0.070068
21,478,4,6,0.056274,0.081380
21,479,0,68,0.000000,0.083123
21,480,53,1539,0.081902,0.098337
21,481,2114,6587,0.078185,0.104509
21,482,35,55,0.054565,0.068632
21,483,88,535,0.051562,0.065361
21,484,1296,11820,0.077887,0.112462
21,485,0,0,0.000000,0.000000
21,486,12841,5821,0.063788,0.064376
21,487,5,1149,0.070166,0.096766
21,488,10348,42308,0.085332,0.100456
21,489,199,1503,0.055074,0.070230
21,490,0,11212,0.000000,0.131091
21,491,59,15032,0.070066,0.125192
21,492,9,6993,0.083374,0.096300
21,493,152,1576,0.074339,0.082368
21,494,11296,59134,0.095050,0.121506
21,495,1,285,0.043945,0.081068
21,496,1,2901,0.107910,0.082096
21,497,464,9307,0.067249,0.130418
21,498,0,8880,0.000000,0.128875
21,499,7,7613,0.052769,0.085820
21,500,1205,5291,0.059635,0.086125
21,501,1,55,0.039795,0.061692
21,502,1281,2659,0.055696,0.073754
21,503,4629,10560,0.063155,0.067410
21,504,1067,3317,0.049401,0.082225
21,505,27,186,0.058341,0.064306
21,506,0,8104,0.000000,0.124117
21,507,218,3815,0.078883,0.087135
21,508,26,3557,0.079881,0.086441
21,509,3281,22490,0.075832,0.078615
21,510,1439,10156,0.064752,0.078604
21,511,763,6758,0.071855,0.083011
22,0,64,5985,0.059855,0.074314
22,1,493,12171,0.064365,0.111235
22,2,407,1832,0.062661,0.084335
22,3,1388,3146,0.047753,0.074277
22,4,1,1,0.049316,0.046387
22,5,4,12407,0.092102,0.091186
22,6,0,0,0.000000,0.000000
22,7,1,8,0.055664,0.051331
22,8,11,9657,0.053711,0.079034
22,9,1560,5822,0.067672,0.109938
22,10,102,4607,0.061511,0.094745
22,11,16,2046,0.059753,0.077155
22,12,10,21,0.060303,0.068790
22,13,0,0,0.000000,0.000000
22,14,0,270,0.000000,0.075068
22,15,2,0,0.069824,0.000000
22,16,75,73,0.047090,0.050606
22,17,344,281,0.094454,0.079709
22,18,69,899,0.064717,0.065743
22,19,0,2873,0.000000,0.074747
22,20,0,14,0.000000,0.074254
22,21,2255,11364,0.081483,0.086454
22,22,0,0,0.000000,0.000000
22,23,2594,28449,0.064182,0.079546
22,24,725,18359,0.070527,0.098516
22,25,2188,3555,0.102124,0.064370
22,26,0,0,0.000000,0.000000
22,27,0,0,0.000000,0.000000
22,28,0,0,0.000000,0.000000
22,29,10,5490,0.067505,0.123114
